Date,Price,Year,Month,Day,DayOfWeek,MA7,MA14,MA30,Lag1,Lag2,Lag3
2010-06-23,148.37,2010,6,23,2,148.07571428571427,149.9264285714286,140.51733333333334,148.83,149.27,148.4
2010-06-24,154.32,2010,6,24,3,149.29285714285714,151.8542857142857,140.56233333333333,148.37,148.83,149.27
2010-06-25,155.6,2010,6,25,4,150.29142857142855,152.37857142857143,139.89933333333335,154.32,148.37,148.83
2010-06-28,155.46,2010,6,28,0,151.46428571428572,152.42142857142858,140.79066666666668,155.6,154.32,148.37
2010-06-29,151.87,2010,6,29,1,151.96,151.69285714285715,141.62466666666668,155.46,155.6,154.32
2010-06-30,152.99,2010,6,30,2,152.49142857142857,151.715,142.454,151.87,155.46,155.6
2010-07-01,126.56,2010,7,1,3,149.31,148.24928571428572,142.44700000000003,152.99,151.87,155.46
2010-07-04,130.82,2010,7,4,6,146.80285714285716,147.43928571428572,142.59633333333335,126.56,152.99,151.87
2010-07-05,127.64,2010,7,5,0,142.99142857142857,146.14214285714286,142.62566666666666,130.82,126.56,152.99
2010-07-06,128.49,2010,7,6,1,139.1185714285714,144.70499999999998,142.6926666666667,127.64,130.82,126.56
2010-07-07,150.05,2010,7,7,2,138.3457142857143,144.905,143.47433333333336,128.49,127.64,130.82
2010-07-09,163.75,2010,7,9,4,140.04285714285714,146.0014285714286,144.66400000000002,150.05,128.49,127.64
2010-07-10,152.23,2010,7,10,5,139.93428571428572,146.21285714285713,145.45633333333336,163.75,150.05,128.49
2010-07-12,175.83,2010,7,12,0,146.97285714285712,148.14142857142858,147.03866666666667,152.23,163.75,150.05
2010-07-13,154.57,2010,7,13,1,150.3657142857143,148.58428571428573,147.90533333333332,175.83,152.23,163.75
2010-07-14,154.05,2010,7,14,2,154.13857142857142,148.565,148.82466666666667,154.57,175.83,152.23
2010-07-15,156.05,2010,7,15,3,158.07571428571433,148.59714285714287,149.64166666666668,154.05,154.57,175.83
2010-07-16,155.69,2010,7,16,4,158.8814285714286,148.61357142857145,150.58700000000002,156.05,154.05,154.57
2010-07-19,153.95,2010,7,19,0,157.48142857142855,148.76214285714286,150.77666666666667,155.69,156.05,154.05
2010-07-20,150.65,2010,7,20,1,157.25571428571428,148.595,150.63633333333334,153.95,155.69,156.05
2010-07-21,148.93,2010,7,21,2,153.41285714285715,150.19285714285712,150.19833333333335,150.65,153.95,155.69
2010-07-22,151.26,2010,7,22,3,152.94,151.65285714285713,150.151,148.93,150.65,153.95
2010-07-23,153.89,2010,7,23,4,152.91714285714286,153.52785714285716,149.44466666666668,151.26,148.93,150.65
2010-07-26,154.33,2010,7,26,0,152.67142857142858,155.37357142857144,149.85033333333334,153.89,151.26,148.93
2010-07-27,153.35,2010,7,27,1,152.33714285714285,155.6092857142857,150.102,154.33,153.89,151.26
2010-07-28,154.52,2010,7,28,2,152.41857142857143,154.95000000000002,150.29899999999998,153.35,154.33,153.89
2010-07-29,157.5,2010,7,29,3,153.39714285714285,155.32642857142855,150.64066666666665,154.52,153.35,154.33
2010-07-30,160.51,2010,7,30,4,155.05142857142854,154.23214285714286,151.04433333333333,157.5,154.52,153.35
2010-08-01,128.82,2010,8,1,6,151.8457142857143,152.39285714285714,150.36266666666663,160.51,157.5,154.52
2010-08-02,121.75,2010,8,2,0,147.25428571428571,150.08571428571426,149.45999999999998,128.82,160.51,157.5
2010-08-03,122.31,2010,8,3,1,142.68,147.6757142857143,148.59133333333332,121.75,128.82,160.51
2010-08-04,129.04,2010,8,4,2,139.20714285714286,145.77214285714285,147.74866666666668,122.31,121.75,128.82
2010-08-06,129.02,2010,8,6,4,135.56428571428572,143.99142857142857,146.86266666666668,129.04,122.31,121.75
2010-08-07,151.08,2010,8,7,5,134.64714285714288,144.02214285714285,146.71666666666667,129.02,129.04,122.31
2010-08-09,167.24,2010,8,9,0,135.60857142857142,145.32999999999998,147.22899999999998,151.08,129.02,129.04
2010-08-10,155.18,2010,8,10,1,139.37428571428572,145.60999999999999,147.30200000000002,167.24,151.08,129.02
2010-08-11,178.35,2010,8,11,2,147.46,147.35714285714286,149.0283333333333,155.18,167.24,151.08
2010-08-12,174.0,2010,8,12,3,154.84428571428572,148.76214285714286,150.46766666666664,178.35,155.18,167.24
2010-08-13,159.74,2010,8,13,4,159.23000000000002,149.21857142857144,151.53766666666667,174.0,178.35,155.18
2010-08-16,160.36,2010,8,16,0,163.70714285714286,149.6357142857143,152.6,159.74,174.0,178.35
2010-08-17,160.52,2010,8,17,1,165.0557142857143,149.85142857142858,152.94899999999998,160.36,159.74,174.0
2010-08-18,159.2,2010,8,18,2,163.90714285714284,149.75785714285715,152.79733333333334,160.52,160.36,159.74
2010-08-19,160.13,2010,8,19,3,164.6142857142857,151.99428571428572,153.06066666666666,159.2,160.52,160.36
2010-08-20,163.19,2010,8,20,4,162.44857142857146,154.95428571428573,152.63933333333335,160.13,159.2,160.52
2010-08-23,162.87,2010,8,23,0,160.85857142857142,157.85142857142858,152.91600000000003,163.19,160.13,159.2
2010-08-24,152.51,2010,8,24,1,159.82571428571427,159.52785714285716,152.8646666666667,162.87,163.19,160.13
2010-08-25,149.55,2010,8,25,2,158.28142857142856,160.99428571428572,152.64800000000002,152.51,162.87,163.19
2010-08-26,153.18,2010,8,26,3,157.23285714285717,161.1442857142857,152.5643333333333,149.55,152.51,162.87
2010-08-27,157.5,2010,8,27,4,156.99,160.44857142857146,152.68266666666665,153.18,149.55,152.51
2010-08-30,159.47,2010,8,30,0,156.8957142857143,160.75500000000002,152.97666666666666,157.5,153.18,149.55
2010-08-31,158.02,2010,8,31,1,156.15714285714287,159.30285714285714,153.27966666666666,159.47,157.5,153.18
2010-09-02,122.8,2010,9,2,3,150.43285714285713,155.6457142857143,152.331,158.02,159.47,157.5
2010-09-03,123.22,2010,9,3,4,146.24857142857144,153.03714285714287,151.30866666666668,122.8,158.02,159.47
2010-09-04,128.01,2010,9,4,5,143.17142857142858,150.72642857142858,150.43133333333336,123.22,122.8,158.02
2010-09-06,130.1,2010,9,6,0,139.87428571428572,148.55357142857142,149.65633333333332,128.01,123.22,122.8
2010-09-07,152.43,2010,9,7,1,139.15,148.07,149.58666666666667,130.1,128.01,123.22
2010-09-08,155.2,2010,9,8,2,138.54,147.71785714285716,149.51000000000002,152.43,130.1,128.01
2010-09-09,164.46,2010,9,9,3,139.46,147.80857142857144,149.64166666666668,155.2,152.43,130.1
2010-09-11,183.87,2010,9,11,5,148.18428571428572,149.30857142857144,151.47666666666666,164.46,155.2,152.43
2010-09-12,174.27,2010,9,12,6,155.47714285714287,150.86285714285714,153.22733333333335,183.87,164.46,155.2
2010-09-13,163.65,2010,9,13,0,160.56857142857143,151.86999999999998,154.60533333333333,174.27,183.87,164.46
2010-09-14,166.47,2010,9,14,1,165.76428571428573,152.81928571428574,155.853,163.65,174.27,183.87
2010-09-15,166.42,2010,9,15,2,167.76285714285714,153.4564285714286,157.09966666666665,166.47,163.65,174.27
2010-09-16,166.54,2010,9,16,3,169.38285714285715,153.96142857142857,157.61499999999998,166.42,166.47,163.65
2010-09-17,164.73,2010,9,17,4,169.42142857142858,154.44071428571428,157.53133333333332,166.54,166.42,166.47
2010-09-20,161.55,2010,9,20,0,166.23285714285717,157.20857142857145,157.74366666666666,164.73,166.54,166.42
2010-09-21,161.07,2010,9,21,1,164.34714285714287,159.91214285714287,157.1676666666667,161.55,164.73,166.54
2010-09-22,161.59,2010,9,22,2,164.05285714285714,162.31071428571428,156.754,161.07,161.55,164.73
2010-09-23,161.63,2010,9,23,3,163.36142857142858,164.56285714285715,156.817,161.59,161.07,161.55
2010-09-24,161.45,2010,9,24,4,162.65142857142857,165.20714285714286,156.85333333333332,161.63,161.59,161.07
2010-09-27,163.99,2010,9,27,0,162.28714285714287,165.835,156.96900000000002,161.45,161.63,161.59
2010-09-28,165.89,2010,9,28,1,162.4528571428571,165.93714285714285,157.19199999999998,163.99,161.45,161.63
2010-09-29,164.27,2010,9,29,2,162.84142857142857,164.53714285714287,157.33,165.89,163.99,161.45
2010-09-30,163.41,2010,9,30,3,163.1757142857143,163.76142857142855,157.33733333333333,164.27,165.89,163.99
2010-10-02,123.18,2010,10,2,5,157.6885714285714,160.87071428571429,156.01433333333335,163.41,164.27,165.89
2010-10-03,123.55,2010,10,3,6,152.24857142857144,157.805,155.04899999999998,123.18,163.41,164.27
2010-10-05,128.28,2010,10,5,1,147.51,155.0807142857143,154.34,123.55,123.18,163.41
2010-10-06,133.74,2010,10,6,2,143.1885714285714,152.73785714285714,153.692,128.28,123.55,123.18
2010-10-08,155.98,2010,10,8,4,141.77285714285713,152.11285714285714,153.64133333333334,133.74,128.28,123.55
2010-10-09,164.14,2010,10,9,5,141.75428571428571,152.29785714285714,153.797,155.98,133.74,128.28
2010-10-11,180.02,2010,10,11,0,144.12714285714287,153.65142857142857,154.53033333333335,164.14,155.98,133.74
2010-10-12,176.52,2010,10,12,1,151.74714285714285,154.71785714285716,156.321,180.02,164.14,155.98
2010-10-13,158.42,2010,10,13,2,156.72857142857143,154.48857142857145,157.49433333333334,176.52,180.02,164.14
2010-10-14,159.3,2010,10,14,3,161.16000000000003,154.335,158.53733333333332,158.42,176.52,180.02
2010-10-15,158.86,2010,10,15,4,164.74857142857144,153.96857142857144,159.496,159.3,158.42,176.52
2010-10-18,158.34,2010,10,18,0,165.08571428571432,153.4292857142857,159.693,158.86,159.3,158.42
2010-10-19,160.88,2010,10,19,1,164.62000000000003,153.18714285714285,159.88233333333335,158.34,158.86,159.3
2010-10-20,165.95,2010,10,20,2,162.60999999999999,153.36857142857144,159.932,160.88,158.34,158.86
2010-10-21,169.89,2010,10,21,3,161.66285714285712,156.70499999999998,159.466,165.95,160.88,158.34
2010-10-22,169.25,2010,10,22,4,163.21,159.9692857142857,159.29866666666666,169.89,165.95,160.88
2010-10-25,170.54,2010,10,25,0,164.81571428571428,162.98785714285714,159.52833333333334,169.25,169.89,165.95
2010-10-26,170.88,2010,10,26,1,166.53285714285715,165.64071428571427,159.67533333333333,170.54,169.25,169.89
2010-10-27,171.49,2010,10,27,2,168.4114285714286,166.74857142857144,159.84433333333334,170.88,170.54,169.25
2010-10-28,168.88,2010,10,28,3,169.55428571428573,167.08714285714285,159.92233333333334,171.49,170.88,170.54
2010-10-29,172.57,2010,10,29,4,170.5,166.555,160.18366666666668,168.88,171.49,170.88
2010-11-01,129.24,2010,11,1,0,164.69285714285712,163.17785714285714,159.10666666666665,172.57,168.88,171.49
2010-11-02,123.35,2010,11,2,1,158.1357142857143,160.67285714285714,157.8493333333333,129.24,172.57,168.88
2010-11-03,124.24,2010,11,3,2,151.52142857142857,158.1685714285714,156.60433333333333,123.35,129.24,172.57
2010-11-05,129.52,2010,11,5,4,145.61285714285714,156.07285714285715,155.53400000000002,124.24,123.35,129.24
2010-11-06,139.08,2010,11,6,5,140.98285714285714,154.69714285714284,154.78833333333336,129.52,124.24,123.35
2010-11-08,156.15,2010,11,8,0,139.16428571428574,154.35928571428573,154.527,139.08,129.52,124.24
2010-11-10,154.06,2010,11,10,2,136.52,153.51,154.1326666666667,156.15,139.08,129.52
2010-11-11,176.38,2010,11,11,3,143.25428571428571,153.97357142857143,154.53633333333335,154.06,156.15,139.08
2010-11-15,173.64,2010,11,15,0,150.43857142857146,154.28714285714287,154.87733333333333,176.38,154.06,156.15
2010-11-16,170.04,2010,11,16,1,156.98142857142858,154.25142857142856,156.4393333333333,173.64,176.38,154.06
2010-11-17,169.76,2010,11,17,2,162.73000000000002,154.17142857142858,157.97966666666667,170.04,173.64,176.38
2010-11-18,175.49,2010,11,18,3,167.93142857142857,154.45714285714286,159.5533333333333,169.76,170.04,173.64
2010-11-19,175.85,2010,11,19,4,170.74571428571426,154.95499999999998,160.957,175.49,169.76,170.04
2010-11-22,175.0,2010,11,22,0,173.73714285714283,155.12857142857143,161.591,175.85,175.49,169.76
2010-11-23,175.18,2010,11,23,1,173.56571428571425,158.41,161.959,175.0,175.85,175.49
2010-11-24,175.18,2010,11,24,2,173.78571428571428,162.11214285714286,161.79766666666666,175.18,175.0,175.85
2010-11-25,172.9,2010,11,25,3,174.19428571428574,165.58785714285713,161.67700000000002,175.18,175.18,175.0
2010-11-26,170.56,2010,11,26,4,174.30857142857144,168.5192857142857,162.08166666666665,172.9,175.18,175.18
2010-11-29,170.08,2010,11,29,0,173.53571428571428,170.73357142857142,162.44099999999997,170.56,172.9,175.18
2010-11-30,170.15,2010,11,30,1,172.7214285714286,171.73357142857142,162.81733333333335,170.08,170.56,172.9
2010-12-01,128.94,2010,12,1,2,166.1414285714286,169.93928571428572,161.83733333333333,170.15,170.08,170.56
2010-12-02,122.91,2010,12,2,3,158.67428571428573,166.11999999999998,160.57166666666666,128.94,170.15,170.08
2010-12-03,123.8,2010,12,3,4,151.3342857142857,162.56,159.16666666666666,122.91,128.94,170.15
2010-12-04,127.85,2010,12,4,5,144.89857142857144,159.54642857142858,157.76533333333333,123.8,122.91,128.94
2010-12-05,130.08,2010,12,5,6,139.1157142857143,156.71214285714288,156.45966666666666,127.85,123.8,122.91
2010-12-07,152.51,2010,12,7,1,136.6057142857143,155.07071428571427,155.85866666666666,130.08,127.85,123.8
2010-12-08,159.02,2010,12,8,2,135.0157142857143,153.86857142857144,155.4633333333333,152.51,130.08,127.85
2010-12-10,157.5,2010,12,10,4,139.0957142857143,152.61857142857144,154.99699999999999,159.02,152.51,130.08
2010-12-11,171.19,2010,12,11,5,145.99285714285713,152.33357142857145,155.074,157.5,159.02,152.51
2010-12-13,183.57,2010,12,13,0,154.53142857142856,152.93285714285713,155.4406666666667,171.19,157.5,159.02
2010-12-14,182.5,2010,12,14,1,162.3385714285714,153.61857142857144,157.216,183.57,171.19,157.5
2010-12-15,183.12,2010,12,15,2,169.9157142857143,154.51571428571427,159.20833333333334,182.5,183.57,171.19
2010-12-16,182.83,2010,12,16,3,174.24714285714285,155.4264285714286,161.16133333333335,183.12,182.5,183.57
2010-12-17,187.64,2010,12,17,4,178.33571428571432,156.6757142857143,163.09866666666667,182.83,183.12,182.5
2010-12-20,188.15,2010,12,20,0,182.71428571428572,160.905,164.73433333333332,187.64,182.83,183.12
2010-12-21,194.32,2010,12,21,1,186.01857142857145,166.00571428571428,166.00666666666666,188.15,187.64,182.83
2010-12-22,193.72,2010,12,22,2,187.46857142857147,171.0,167.32866666666666,194.32,188.15,187.64
2010-12-23,194.69,2010,12,23,3,189.21,175.77428571428572,167.939,193.72,194.32,188.15
2010-12-27,195.68,2010,12,27,0,191.00428571428571,180.46,168.67366666666666,194.69,193.72,194.32
2010-12-28,196.87,2010,12,28,1,193.01000000000002,183.62857142857143,169.568,195.68,194.69,193.72
2010-12-29,197.45,2010,12,29,2,194.41142857142856,186.3735714285714,170.491,196.87,195.68,194.69
2010-12-30,197.47,2010,12,30,3,195.74285714285716,189.22857142857143,171.22366666666667,197.45,196.87,195.68
2011-01-02,209.38,2011,1,2,6,197.8942857142857,191.9564285714286,172.34133333333332,197.47,197.45,196.87
2011-01-03,220.58,2011,1,3,0,201.73142857142855,194.6,173.86066666666665,209.38,197.47,197.45
2011-01-04,215.31,2011,1,4,1,204.67714285714285,196.94357142857143,175.19833333333332,220.58,209.38,197.47
2011-01-06,216.73,2011,1,6,3,207.68428571428572,199.34428571428572,176.58333333333334,215.31,220.58,209.38
2011-01-07,220.95,2011,1,7,4,211.12428571428572,202.06714285714284,178.185,216.73,215.31,220.58
2011-01-08,200.06,2011,1,8,5,211.49714285714285,202.9542857142857,179.16833333333335,220.95,216.73,215.31
2011-01-09,234.26,2011,1,9,6,216.75285714285715,206.24785714285713,181.30766666666668,200.06,220.95,216.73
2011-01-11,187.67,2011,1,11,1,213.65142857142857,205.77285714285716,181.89166666666668,234.26,200.06,220.95
2011-01-12,197.8,2011,1,12,2,210.39714285714285,206.0642857142857,184.187,187.67,234.26,200.06
2011-01-13,198.43,2011,1,13,3,207.9857142857143,206.3314285714286,186.70433333333332,197.8,187.67,234.26
2011-01-14,196.49,2011,1,14,4,205.09428571428572,206.3892857142857,189.12733333333333,198.43,197.8,187.67
2011-01-17,196.74,2011,1,17,0,201.6357142857143,206.38000000000002,191.42366666666666,196.49,198.43,197.8
2011-01-18,197.47,2011,1,18,1,201.2657142857143,206.38142857142856,193.67,196.74,196.49,198.43
2011-01-19,195.39,2011,1,19,2,195.71285714285713,206.2328571428571,195.0993333333333,197.47,196.74,196.49
2011-01-20,194.85,2011,1,20,3,196.73857142857145,205.195,196.29366666666667,195.39,197.47,196.74
2011-01-21,200.54,2011,1,21,4,197.13000000000002,203.76357142857142,197.72833333333335,194.85,195.39,197.47
2011-01-24,199.53,2011,1,24,0,197.28714285714287,202.63642857142855,198.67299999999997,200.54,194.85,195.39
2011-01-25,195.45,2011,1,25,1,197.1385714285714,201.11642857142857,199.069,199.53,200.54,194.85
2011-01-26,199.79,2011,1,26,2,197.5742857142857,199.60500000000002,199.64533333333333,195.45,199.53,200.54
2011-01-27,199.53,2011,1,27,3,197.8685714285714,199.56714285714287,200.19233333333335,199.79,195.45,199.53
2011-01-28,205.0,2011,1,28,4,199.24142857142857,197.47714285714284,200.93133333333336,199.53,199.79,195.45
2011-01-31,205.97,2011,1,31,0,200.83,198.78428571428572,201.54233333333332,205.0,199.53,199.79
2011-02-02,210.15,2011,2,2,2,202.2028571428571,199.66642857142855,202.2756666666667,205.97,205.0,199.53
2011-02-03,220.39,2011,2,3,3,205.18285714285713,201.23499999999999,203.14466666666667,210.15,205.97,205.0
2011-02-05,247.39,2011,2,5,5,212.60285714285712,204.87071428571429,204.93366666666668,220.39,210.15,205.97
2011-02-06,219.1,2011,2,6,6,215.36142857142858,206.46785714285713,205.7473333333333,247.39,220.39,210.15
2011-02-08,201.76,2011,2,8,1,215.68,206.77428571428572,205.95,219.1,247.39,220.39
2011-02-09,233.24,2011,2,9,2,219.71428571428572,209.47785714285715,207.16233333333332,201.76,219.1,247.39
2011-02-11,188.69,2011,2,11,4,217.24571428571426,209.03785714285712,206.87033333333332,233.24,201.76,219.1
2011-02-12,194.77,2011,2,12,5,215.04857142857145,208.62571428571428,206.78033333333332,188.69,233.24,201.76
2011-02-14,216.67,2011,2,14,0,214.51714285714283,209.85,207.02333333333334,194.77,188.69,233.24
2011-02-15,216.77,2011,2,15,1,210.14285714285714,211.37285714285713,206.89633333333333,216.67,194.77,188.69
2011-02-16,216.93,2011,2,16,2,209.83285714285714,212.59714285714284,206.95033333333333,216.77,216.67,194.77
2011-02-17,220.29,2011,2,17,3,212.48,214.07999999999998,207.06900000000002,216.93,216.77,216.67
2011-02-18,223.07,2011,2,18,4,211.02714285714282,215.37071428571429,207.13966666666664,220.29,216.93,216.77
2011-02-21,223.85,2011,2,21,0,216.05,216.64785714285713,207.93266666666665,223.07,220.29,216.93
2011-02-22,225.55,2011,2,22,1,220.44714285714284,217.74785714285716,207.6423333333333,223.85,223.07,220.29
2011-02-23,221.36,2011,2,23,2,221.11714285714288,217.81714285714287,208.76533333333333,225.55,223.85,223.07
2011-02-24,217.8,2011,2,24,3,221.26428571428573,215.70357142857142,209.43199999999996,221.36,225.55,223.85
2011-02-25,220.93,2011,2,25,4,221.83571428571426,215.83428571428573,210.182,217.8,221.36,225.55
2011-02-28,223.99,2011,2,28,0,222.36428571428573,217.42214285714286,211.09866666666665,220.93,217.8,221.36
2011-03-01,197.97,2011,3,1,1,218.77857142857144,214.90285714285716,211.13966666666664,223.99,220.93,217.8
2011-03-02,211.02,2011,3,2,2,216.94571428571427,216.49785714285716,211.59133333333335,197.97,223.99,220.93
2011-03-03,222.89,2011,3,3,3,216.56571428571428,218.5064285714286,212.50799999999998,211.02,197.97,223.99
2011-03-05,247.63,2011,3,5,5,220.31857142857143,220.71785714285716,214.2673333333333,222.89,211.02,197.97
2011-03-06,224.31,2011,3,6,6,221.24857142857144,221.2564285714286,215.05966666666666,247.63,222.89,211.02
2011-03-08,200.44,2011,3,8,1,218.32142857142858,220.07857142857145,215.09,224.31,247.63,222.89
2011-03-10,190.25,2011,3,10,3,213.5014285714286,217.93285714285716,214.91666666666666,200.44,224.31,247.63
2011-03-11,189.68,2011,3,11,4,212.31714285714287,215.54785714285714,214.57966666666667,190.25,200.44,224.31
2011-03-14,223.38,2011,3,14,0,214.08285714285714,215.51428571428573,215.37466666666668,189.68,190.25,200.44
2011-03-15,216.63,2011,3,15,1,213.1885714285714,214.87714285714284,215.76233333333332,223.38,189.68,190.25
2011-03-16,220.41,2011,3,16,2,209.3,214.80928571428572,216.24366666666668,216.63,223.38,189.68
2011-03-17,226.13,2011,3,17,3,209.55999999999997,215.40428571428575,216.77633333333333,220.41,216.63,223.38
2011-03-18,228.33,2011,3,18,4,213.54428571428573,215.93285714285713,217.04100000000003,226.13,220.41,216.63
2011-03-21,229.42,2011,3,21,0,219.13999999999996,216.3207142857143,216.442,228.33,226.13,220.41
2011-03-22,226.33,2011,3,22,1,224.3757142857143,218.34642857142856,216.68300000000002,229.42,228.33,226.13
2011-03-23,223.25,2011,3,23,2,224.35714285714286,219.22,217.39933333333335,226.33,229.42,228.33
2011-03-24,221.18,2011,3,24,3,225.0071428571429,219.09785714285712,216.99733333333333,223.25,226.33,229.42
2011-03-25,224.55,2011,3,25,4,225.59857142857143,217.4492857142857,218.19266666666667,221.18,223.25,226.33
2011-03-28,221.15,2011,3,28,0,224.88714285714286,217.22357142857143,219.07200000000003,224.55,221.18,223.25
2011-03-29,217.94,2011,3,29,1,223.40285714285713,218.4735714285714,219.11433333333335,221.15,224.55,221.18
2011-03-30,220.08,2011,3,30,2,222.06857142857143,220.6042857142857,219.22466666666665,217.94,221.15,224.55
2011-03-31,219.81,2011,3,31,3,221.13714285714286,222.7564285714286,219.32066666666665,220.08,217.94,221.15
2011-04-01,194.25,2011,4,1,4,216.99428571428572,220.6757142857143,218.45266666666666,219.81,220.08,217.94
2011-04-02,208.77,2011,4,2,5,215.2214285714286,220.1142857142857,217.976,194.25,219.81,220.08
2011-04-03,222.96,2011,4,3,6,214.99428571428572,220.29642857142858,217.94633333333334,208.77,194.25,219.81
2011-04-04,212.51,2011,4,4,0,213.76000000000002,219.3235714285714,217.51166666666668,222.96,208.77,194.25
2011-04-05,239.88,2011,4,5,1,216.8942857142857,220.14857142857142,218.129,212.51,222.96,208.77
2011-04-07,221.1,2011,4,7,3,217.04,219.5542857142857,218.23899999999998,239.88,212.51,222.96
2011-04-08,195.85,2011,4,8,4,213.61714285714285,217.37714285714284,217.403,221.1,239.88,212.51
2011-04-10,190.77,2011,4,10,6,213.11999999999998,215.05714285714285,216.2956666666667,195.85,221.1,239.88
2011-04-11,191.52,2011,4,11,0,210.65571428571428,212.93857142857146,216.08066666666667,190.77,195.85,221.1
2011-04-13,230.21,2011,4,13,2,211.69142857142856,213.34285714285713,216.72033333333331,191.52,190.77,195.85
2011-04-14,231.23,2011,4,14,3,214.3657142857143,214.06285714285713,216.99833333333336,230.21,191.52,190.77
2011-04-15,234.46,2011,4,15,4,213.5914285714286,215.24285714285716,216.55933333333334,231.23,230.21,191.52
2011-04-18,232.52,2011,4,18,0,215.22285714285712,216.13142857142856,216.833,234.46,231.23,230.21
2011-04-19,237.32,2011,4,19,1,221.14714285714285,217.38214285714284,218.06233333333333,232.52,234.46,231.23
2011-04-20,241.62,2011,4,20,2,228.4114285714286,220.76571428571427,219.77466666666666,237.32,232.52,234.46
2011-04-21,240.5,2011,4,21,3,235.40857142857143,223.03214285714284,221.46866666666665,241.62,237.32,232.52
2011-04-25,237.15,2011,4,25,0,236.4,224.04571428571427,221.92766666666665,240.5,241.62,237.32
2011-04-26,241.28,2011,4,26,1,237.83571428571426,226.1007142857143,222.7493333333333,237.15,240.5,241.62
2011-04-27,241.08,2011,4,27,2,238.78142857142856,226.1864285714286,223.43833333333333,241.28,237.15,240.5
2011-04-28,243.97,2011,4,28,3,240.41714285714286,227.82,224.033,241.08,241.28,237.15
2011-04-29,244.27,2011,4,29,4,241.41000000000003,231.27857142857144,224.56433333333334,243.97,241.08,241.28
2011-05-01,192.57,2011,5,1,6,234.40285714285713,231.40714285714287,223.33599999999998,244.27,243.97,241.08
2011-05-04,221.3,2011,5,4,2,231.66,233.53428571428574,223.16833333333335,192.57,244.27,243.97
2011-05-05,236.42,2011,5,5,3,231.5557142857143,233.97785714285715,223.60733333333334,221.3,192.57,244.27
2011-05-07,222.82,2011,5,7,5,228.91857142857143,233.37714285714287,223.662,236.42,221.3,192.57
2011-05-08,196.98,2011,5,8,6,222.6185714285714,230.70000000000002,222.743,222.82,236.42,221.3
2011-05-09,230.74,2011,5,9,0,220.72857142857143,230.57285714285715,223.06266666666667,196.98,222.82,236.42
2011-05-10,191.23,2011,5,10,1,213.15142857142857,227.28071428571428,222.17233333333334,230.74,196.98,222.82
2011-05-12,198.77,2011,5,12,3,214.03714285714287,224.22,221.46200000000002,191.23,230.74,196.98
2011-05-13,225.17,2011,5,13,4,214.59,223.125,221.64066666666665,198.77,191.23,230.74
2011-05-16,220.18,2011,5,16,0,212.26999999999998,221.91285714285715,222.505,225.17,198.77,191.23
2011-05-17,221.44,2011,5,17,1,212.07285714285715,220.49571428571426,222.92733333333337,220.18,225.17,198.77
